customer_id,plan_tier,contract_type,payment_method,country,industry,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churn_probability,risk_level,mrr,expected_mrr_at_risk,risk_reasons,recommended_action
C01150,Basic,Month-to-month,Credit Card,USA,Nonprofit,0.216,2,1,5.0,0,2,0.38060709609821547,Medium,29,11.037605786848248,Low engagement + Month-to-month contract + Low feature adoption,Increase product engagement + Product training / onboarding + Renewal / contract intervention
C01151,Basic,1-Year,ACH/Bank Transfer,USA,Manufacturing,0.02,4,3,4.24,2,6,0.8529250087184345,High,29,24.7348252528346,Low engagement + Billing friction + High support activity,Resolve billing issue + Increase product engagement + Priority support review
C01152,Pro,Month-to-month,Credit Card,Germany,Healthcare,0.867,5,0,2.72,0,13,0.2360357140609566,Low,79,18.646821410815573,Low satisfaction + Month-to-month contract,Customer success outreach + Renewal / contract intervention
C01153,Pro,2-Year,PayPal,India,Finance,0.865,5,0,3.57,1,25,0.2575721602669039,Low,79,20.348200661085407,Billing friction,Resolve billing issue
C01154,Basic,Month-to-month,ACH/Bank Transfer,USA,SaaS/Tech,0.563,4,2,4.35,0,1,0.29221569003519376,Low,29,8.474255011020619,Month-to-month contract,Renewal / contract intervention
C01155,Basic,2-Year,Credit Card,USA,Healthcare,0.216,4,2,4.54,2,17,0.7349907335376016,High,29,21.314731272590446,Low engagement + Billing friction,Resolve billing issue + Increase product engagement
C01156,Basic,Month-to-month,Credit Card,UK,SaaS/Tech,0.461,7,0,5.0,0,3,0.1010810647353524,Low,29,2.9313508773252197,Month-to-month contract,Renewal / contract intervention
C01157,Pro,1-Year,ACH/Bank Transfer,India,SaaS/Tech,0.7,3,1,5.0,1,9,0.273583630231113,Low,79,21.613106788257927,Billing friction,Resolve billing issue
C01158,Enterprise,2-Year,Credit Card,Germany,Nonprofit,0.534,4,2,4.31,0,15,0.19598198968691996,Low,199,39.00041594769707,No major warning signal,Standard customer success monitoring
C01159,Pro,2-Year,PayPal,UK,Healthcare,1.0,4,1,4.45,2,3,0.31458118149681724,Medium,79,24.85191333824856,Billing friction,Resolve billing issue
C01160,Enterprise,Month-to-month,ACH/Bank Transfer,USA,Healthcare,0.682,7,1,3.38,0,0,0.1898262045360444,Low,199,37.77541470267283,Month-to-month contract,Renewal / contract intervention
C01161,Pro,1-Year,Credit Card,UK,SaaS/Tech,0.391,4,0,5.0,2,12,0.537114441304638,Medium,79,42.432040863066405,Low engagement + Billing friction,Resolve billing issue + Increase product engagement
C01162,Pro,Month-to-month,Credit Card,Australia,Finance,0.202,3,0,3.72,1,6,0.7431477920460641,High,79,58.70867557163906,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C01163,Pro,1-Year,ACH/Bank Transfer,USA,SaaS/Tech,1.0,4,1,3.74,0,17,0.13422217555256621,Low,79,10.603551868652731,No major warning signal,Standard customer success monitoring
C01164,Enterprise,2-Year,Credit Card,Germany,Marketing/Agency,0.338,7,4,5.0,0,2,0.16003137981115395,Low,199,31.846244582419637,Low engagement + High support activity,Increase product engagement + Priority support review
C01165,Enterprise,2-Year,PayPal,UK,Education,0.529,6,0,5.0,1,17,0.16601470401415402,Low,199,33.03692609881665,Billing friction,Resolve billing issue
C01166,Basic,Month-to-month,PayPal,Australia,Marketing/Agency,1.0,6,0,2.75,2,17,0.6648928139186908,High,29,19.281891603642034,Low satisfaction + Billing friction + Month-to-month contract,Resolve billing issue + Customer success outreach + Renewal / contract intervention
C01167,Enterprise,1-Year,Credit Card,USA,E-commerce,0.624,2,1,3.44,0,12,0.33215523711086337,Medium,199,66.09889218506181,Low feature adoption,Product training / onboarding
C01168,Pro,1-Year,ACH/Bank Transfer,Germany,Nonprofit,0.631,1,1,2.93,1,11,0.680524414883813,High,79,53.76142877582122,Low satisfaction + Billing friction + Low feature adoption,Resolve billing issue + Customer success outreach + Product training / onboarding
C01169,Pro,2-Year,Credit Card,Australia,Education,0.473,4,0,3.5,1,14,0.4635554905142035,Medium,79,36.62088375062208,Billing friction,Resolve billing issue
C01170,Basic,2-Year,ACH/Bank Transfer,USA,Finance,0.25,5,0,5.0,1,3,0.2274436156235211,Low,29,6.595864853082112,Low engagement + Billing friction,Resolve billing issue + Increase product engagement
C01172,Basic,Month-to-month,Credit Card,India,Marketing/Agency,1.0,4,1,3.31,2,25,0.7568129397509695,High,29,21.947575252778115,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01173,Enterprise,1-Year,Credit Card,India,E-commerce,0.722,4,2,4.25,0,5,0.16929353499012115,Low,199,33.68941346303411,No major warning signal,Standard customer success monitoring
C01174,Pro,Month-to-month,PayPal,Germany,SaaS/Tech,0.489,5,0,5.0,0,8,0.12574364963794823,Low,79,9.93374832139791,Month-to-month contract,Renewal / contract intervention
C01176,Pro,2-Year,PayPal,USA,E-commerce,0.309,3,0,3.97,0,8,0.22290962497826244,Low,79,17.609860373282732,Low engagement,Increase product engagement
C01178,Pro,Month-to-month,PayPal,USA,E-commerce,0.744,6,0,5.0,1,7,0.18118432077960886,Low,79,14.3135613415891,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01179,Pro,1-Year,Manual Invoice,USA,Finance,1.0,3,1,4.48,0,7,0.06812505246683151,Low,79,5.381879144879689,No major warning signal,Standard customer success monitoring
C01180,Pro,Month-to-month,Credit Card,Australia,Healthcare,0.67,4,0,4.71,0,42,0.278056016855953,Low,79,21.966425331620286,Inactivity + Month-to-month contract,Launch re-engagement campaign + Renewal / contract intervention
C01181,Basic,Month-to-month,Credit Card,Australia,Healthcare,0.735,5,2,4.21,0,1,0.21850655278321898,Low,29,6.336690030713351,Month-to-month contract,Renewal / contract intervention
C01182,Basic,Month-to-month,Credit Card,Germany,Healthcare,0.694,5,0,5.0,0,22,0.11150538857423195,Low,29,3.2336562686527266,Month-to-month contract,Renewal / contract intervention
C01183,Enterprise,Month-to-month,Credit Card,USA,Marketing/Agency,0.802,2,2,5.0,0,3,0.20541758433141177,Low,199,40.878099281950945,Month-to-month contract + Low feature adoption,Product training / onboarding + Renewal / contract intervention
C01184,Basic,2-Year,PayPal,Germany,E-commerce,0.676,5,0,4.33,0,17,0.07796408659356435,Low,29,2.2609585112133663,No major warning signal,Standard customer success monitoring
C01185,Pro,1-Year,Credit Card,Canada,SaaS/Tech,0.365,8,0,3.82,0,2,0.11315404516543164,Low,79,8.939169568069099,Low engagement,Increase product engagement
C01186,Basic,Month-to-month,ACH/Bank Transfer,UK,SaaS/Tech,0.509,4,2,3.78,0,25,0.5374127202459383,Medium,29,15.584968887132211,Month-to-month contract,Renewal / contract intervention
C01187,Enterprise,1-Year,Credit Card,Canada,Manufacturing,0.502,2,4,5.0,1,0,0.5319297774807789,Medium,199,105.85402571867499,Billing friction + High support activity + Low feature adoption,Resolve billing issue + Product training / onboarding + Priority support review
C01188,Pro,Month-to-month,PayPal,Germany,Manufacturing,0.439,2,3,5.0,2,18,0.8294230802787618,High,79,65.52442334202217,Billing friction + High support activity + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Priority support review + Renewal / contract intervention
C01190,Basic,Month-to-month,Credit Card,India,Finance,0.981,5,1,3.71,0,2,0.15404659546813032,Low,29,4.467351268575779,Month-to-month contract,Renewal / contract intervention
C01191,Basic,1-Year,PayPal,USA,Marketing/Agency,0.551,2,1,3.57,1,0,0.5241921635558981,Medium,29,15.201572743121046,Billing friction + Low feature adoption,Resolve billing issue + Product training / onboarding
C01192,Pro,Month-to-month,Credit Card,Germany,Manufacturing,0.653,3,1,4.82,1,7,0.35436580447810834,Medium,79,27.994898553770557,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01193,Pro,Month-to-month,Credit Card,India,Nonprofit,0.797,2,1,4.04,0,5,0.30924695093575444,Medium,79,24.4305091239246,Month-to-month contract + Low feature adoption,Product training / onboarding + Renewal / contract intervention
C01194,Enterprise,1-Year,PayPal,USA,E-commerce,0.505,5,1,2.48,0,9,0.3441121773729962,Medium,199,68.47832329722624,Low satisfaction,Customer success outreach
C01195,Basic,Month-to-month,ACH/Bank Transfer,USA,Marketing/Agency,0.408,8,0,5.0,2,3,0.43212218793249013,Medium,29,12.531543450042214,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01197,Basic,Month-to-month,Credit Card,India,Nonprofit,0.377,6,2,3.61,0,17,0.45622922203881905,Medium,29,13.230647439125752,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C01198,Enterprise,Month-to-month,PayPal,Canada,Healthcare,0.62,3,1,4.33,0,3,0.26374834210339493,Low,199,52.48592007857559,Month-to-month contract,Renewal / contract intervention
C01199,Pro,Month-to-month,ACH/Bank Transfer,Australia,E-commerce,0.866,2,0,3.23,0,8,0.3761713945389294,Medium,79,29.71754016857542,Month-to-month contract + Low feature adoption,Product training / onboarding + Renewal / contract intervention
C01200,Pro,1-Year,ACH/Bank Transfer,Australia,Finance,0.526,7,2,3.69,0,14,0.24475001516334977,Low,79,19.335251197904633,No major warning signal,Standard customer success monitoring
C01202,Pro,Month-to-month,Manual Invoice,India,Finance,0.591,6,2,4.59,0,0,0.15121650471887643,Low,79,11.946103872791237,Month-to-month contract,Renewal / contract intervention
C01203,Pro,2-Year,ACH/Bank Transfer,Germany,Healthcare,0.718,5,4,3.27,2,6,0.7378133935841099,High,79,58.287258093144686,Billing friction + High support activity,Resolve billing issue + Priority support review
C01204,Pro,Month-to-month,PayPal,Germany,Manufacturing,0.778,3,0,2.85,0,5,0.28139282050725767,Low,79,22.230032820073355,Low satisfaction + Month-to-month contract,Customer success outreach + Renewal / contract intervention
C01206,Pro,1-Year,ACH/Bank Transfer,Australia,Education,0.365,4,1,4.61,0,0,0.21471766026093475,Low,79,16.962695160613844,Low engagement,Increase product engagement
C01207,Basic,2-Year,ACH/Bank Transfer,Canada,Manufacturing,0.329,4,1,4.24,0,17,0.24444267933739977,Low,29,7.088837700784594,Low engagement,Increase product engagement
C01208,Pro,Month-to-month,Manual Invoice,Canada,E-commerce,0.328,5,0,2.3,1,3,0.7079083630311014,High,79,55.92476067945701,Low engagement + Low satisfaction + Billing friction + Month-to-month contract,Resolve billing issue + Customer success outreach + Increase product engagement + Renewal / contract intervention
C01209,Basic,Month-to-month,Credit Card,USA,Healthcare,0.515,2,1,4.48,2,1,0.7446184001796591,High,29,21.593933605210115,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C01210,Basic,Month-to-month,Credit Card,Australia,SaaS/Tech,0.385,6,3,3.93,0,0,0.34977028193850745,Medium,29,10.143338176216716,Low engagement + High support activity + Month-to-month contract,Increase product engagement + Priority support review + Renewal / contract intervention
C01212,Enterprise,Month-to-month,Credit Card,Australia,Healthcare,0.321,2,4,4.3,0,1,0.6589784964909515,High,199,131.13672080169934,Low engagement + High support activity + Month-to-month contract + Low feature adoption,Increase product engagement + Product training / onboarding + Priority support review + Renewal / contract intervention
C01213,Enterprise,1-Year,Credit Card,USA,Education,0.369,5,1,2.84,0,5,0.34560024939985934,Medium,199,68.77444963057201,Low engagement + Low satisfaction,Customer success outreach + Increase product engagement
C01214,Enterprise,1-Year,Credit Card,UK,Nonprofit,0.851,0,1,4.3,2,5,0.6306930446510399,High,199,125.50791588555694,Billing friction + Low feature adoption,Resolve billing issue + Product training / onboarding
C01215,Enterprise,1-Year,ACH/Bank Transfer,India,Education,0.515,2,2,3.91,2,1,0.7875612121378273,High,199,156.72468121542764,Billing friction + Low feature adoption,Resolve billing issue + Product training / onboarding
C01216,Basic,2-Year,Credit Card,UK,E-commerce,0.742,8,3,3.03,0,14,0.2071859543588035,Low,29,6.008392676405301,High support activity,Priority support review
C01218,Pro,Month-to-month,ACH/Bank Transfer,USA,Manufacturing,0.695,5,0,3.57,1,28,0.48940739365051383,Medium,79,38.663184098390595,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01219,Basic,1-Year,Credit Card,Australia,Manufacturing,0.989,5,0,3.71,0,8,0.07450836709098575,Low,29,2.160742645638587,No major warning signal,Standard customer success monitoring
C01221,Basic,Month-to-month,ACH/Bank Transfer,India,Nonprofit,0.491,3,0,4.1,0,1,0.30034385471609043,Medium,29,8.709971786766623,Month-to-month contract,Renewal / contract intervention
C01222,Enterprise,2-Year,ACH/Bank Transfer,Australia,SaaS/Tech,0.241,1,2,3.68,0,34,0.6810175648312341,High,199,135.5224954014156,Low engagement + Inactivity + Low feature adoption,Increase product engagement + Launch re-engagement campaign + Product training / onboarding
C01225,Enterprise,1-Year,Credit Card,Canada,Marketing/Agency,0.329,1,2,3.0,0,15,0.7034085672115248,High,199,139.97830487509344,Low engagement + Low feature adoption,Increase product engagement + Product training / onboarding
C01226,Basic,Month-to-month,Credit Card,UK,Nonprofit,0.274,6,1,3.6,2,0,0.8096964540887176,High,29,23.48119716857281,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C01227,Pro,Month-to-month,ACH/Bank Transfer,UK,Finance,0.785,1,3,2.85,2,0,0.9354410941403981,High,79,73.89984643709145,Low satisfaction + Billing friction + High support activity + Month-to-month contract + Low feature adoption,Resolve billing issue + Customer success outreach + Product training / onboarding + Priority support review + Renewal / contract intervention
C01230,Basic,1-Year,PayPal,India,Finance,0.685,3,3,4.29,2,12,0.706013974980112,High,29,20.474405274423248,Billing friction + High support activity,Resolve billing issue + Priority support review
C01231,Basic,Month-to-month,Credit Card,Canada,Healthcare,0.688,4,1,4.49,0,11,0.22293518932067924,Low,29,6.465120490299698,Month-to-month contract,Renewal / contract intervention
C01232,Basic,2-Year,Credit Card,India,Marketing/Agency,0.634,7,1,5.0,0,24,0.0749619243653378,Low,29,2.173895806594796,No major warning signal,Standard customer success monitoring
C01233,Basic,1-Year,PayPal,Australia,Healthcare,0.626,6,2,3.93,1,8,0.340778168291222,Medium,29,9.882566880445438,Billing friction,Resolve billing issue
C01234,Enterprise,Month-to-month,PayPal,UK,Finance,0.753,4,1,4.27,0,7,0.2166461588760683,Low,199,43.11258561633759,Month-to-month contract,Renewal / contract intervention
C01237,Basic,Month-to-month,Credit Card,India,Education,0.501,3,2,4.24,1,5,0.639248622558687,High,29,18.538210054201922,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01238,Pro,Month-to-month,PayPal,USA,Manufacturing,0.48,6,2,4.95,1,29,0.4531220686772617,Medium,79,35.796643425503675,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01239,Pro,2-Year,Credit Card,UK,Marketing/Agency,0.701,3,1,3.45,1,2,0.4617393541790094,Medium,79,36.477408980141746,Billing friction,Resolve billing issue
C01240,Pro,1-Year,Credit Card,UK,Manufacturing,0.504,0,1,3.6,0,7,0.4443784438698208,Medium,79,35.105897065715844,Low feature adoption,Product training / onboarding
C01241,Enterprise,1-Year,PayPal,USA,Education,0.718,4,1,5.0,0,25,0.11234027403090754,Low,199,22.3557145321506,No major warning signal,Standard customer success monitoring
C01242,Enterprise,Month-to-month,Credit Card,USA,Healthcare,0.76,0,3,3.68,0,1,0.5444734163866711,Medium,199,108.35020986094756,High support activity + Month-to-month contract + Low feature adoption,Product training / onboarding + Priority support review + Renewal / contract intervention
C01243,Basic,2-Year,Credit Card,USA,Nonprofit,0.733,1,1,4.49,1,4,0.3352366888313377,Medium,29,9.721863976108795,Billing friction + Low feature adoption,Resolve billing issue + Product training / onboarding
C01245,Pro,Month-to-month,PayPal,Canada,Manufacturing,0.424,4,0,2.49,0,13,0.5321240925347231,Medium,79,42.03780331024313,Low satisfaction + Month-to-month contract,Customer success outreach + Renewal / contract intervention
C01246,Basic,Month-to-month,Credit Card,Australia,Nonprofit,0.304,4,1,3.98,0,22,0.5195531852376267,Medium,29,15.067042371891175,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C01247,Basic,1-Year,Credit Card,USA,Manufacturing,0.478,4,0,5.0,0,4,0.08554273922748921,Low,29,2.480739437597187,No major warning signal,Standard customer success monitoring
C01248,Basic,Month-to-month,Credit Card,UK,Nonprofit,0.591,3,1,3.89,0,100,0.7754829074792776,High,29,22.489004316899052,Inactivity + Month-to-month contract,Launch re-engagement campaign + Renewal / contract intervention
C01249,Basic,1-Year,Credit Card,Germany,E-commerce,0.866,1,1,3.47,0,5,0.2316926900814285,Low,29,6.719088012361427,Low feature adoption,Product training / onboarding
C01250,Basic,Month-to-month,Credit Card,Germany,Education,0.753,5,1,3.48,0,8,0.21276241854236017,Low,29,6.170110137728445,Month-to-month contract,Renewal / contract intervention
C01251,Enterprise,1-Year,PayPal,USA,Finance,0.557,6,0,4.12,0,23,0.11924071765061786,Low,199,23.728902812472953,No major warning signal,Standard customer success monitoring
C01252,Basic,1-Year,Credit Card,UK,Marketing/Agency,0.329,5,3,5.0,0,26,0.3388845458339849,Medium,29,9.827651829185562,Low engagement + High support activity,Increase product engagement + Priority support review
C01253,Basic,Month-to-month,Credit Card,Germany,Marketing/Agency,0.622,5,2,4.64,1,10,0.43449148284558736,Medium,29,12.600253002522033,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01254,Enterprise,Month-to-month,PayPal,USA,Education,0.729,7,0,5.0,1,12,0.15818223650671687,Low,199,31.478265064836656,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01255,Pro,Month-to-month,Credit Card,India,SaaS/Tech,0.317,6,1,4.44,0,2,0.24879294151638515,Low,79,19.654642379794428,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C01256,Enterprise,Month-to-month,Credit Card,Australia,Finance,0.832,5,1,5.0,1,21,0.31454525799219557,Medium,199,62.59450634044692,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01257,Basic,Month-to-month,Credit Card,USA,Manufacturing,0.733,3,2,4.12,2,0,0.7061902868909437,High,29,20.479518319837364,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01258,Pro,2-Year,PayPal,Australia,Nonprofit,0.455,9,2,2.99,0,40,0.3141966214876608,Medium,79,24.821533097525204,Low satisfaction + Inactivity,Customer success outreach + Launch re-engagement campaign
C01260,Pro,2-Year,Credit Card,Germany,SaaS/Tech,0.538,5,2,5.0,1,1,0.20922687504065884,Low,79,16.52892312821205,Billing friction,Resolve billing issue
C01261,Enterprise,Month-to-month,PayPal,Germany,E-commerce,0.745,5,1,4.52,0,5,0.12994343462808758,Low,199,25.85874349098943,Month-to-month contract,Renewal / contract intervention
C01262,Basic,1-Year,Credit Card,India,Education,0.401,4,0,2.37,1,2,0.6105227039704033,High,29,17.705158415141696,Low satisfaction + Billing friction,Resolve billing issue + Customer success outreach
C01266,Enterprise,Month-to-month,Credit Card,USA,SaaS/Tech,0.739,3,1,3.4,1,18,0.6241475436978476,High,199,124.20536119587167,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01268,Basic,2-Year,Credit Card,UK,Healthcare,0.513,6,2,4.41,0,37,0.2183514213866413,Low,29,6.332191220212597,Inactivity,Launch re-engagement campaign
C01269,Pro,2-Year,Credit Card,USA,Finance,0.391,3,2,4.21,0,4,0.28505667445499894,Low,79,22.519477281944916,Low engagement,Increase product engagement
C01272,Basic,Month-to-month,Credit Card,Germany,Healthcare,0.832,3,2,3.21,1,2,0.5730347181168179,Medium,29,16.61800682538772,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01274,Basic,Month-to-month,ACH/Bank Transfer,Canada,Healthcare,0.02,3,2,4.64,2,3,0.9002775260721763,High,29,26.108048256093113,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C01275,Pro,2-Year,PayPal,Germany,E-commerce,0.742,4,1,3.69,0,1,0.12411073535230925,Low,79,9.804748092832432,No major warning signal,Standard customer success monitoring
C01276,Enterprise,Month-to-month,ACH/Bank Transfer,Australia,Healthcare,0.49,6,0,4.22,1,7,0.39608531668873603,Medium,199,78.82097802105847,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01277,Basic,1-Year,Manual Invoice,Canada,SaaS/Tech,0.597,6,4,3.85,0,16,0.25314349251946866,Low,29,7.341161283064591,High support activity,Priority support review
C01278,Basic,Month-to-month,Credit Card,UK,Healthcare,1.0,4,1,3.99,0,6,0.16697845776288314,Low,29,4.8423752751236115,Month-to-month contract,Renewal / contract intervention
C01279,Pro,Month-to-month,PayPal,Canada,Education,0.679,6,3,2.04,1,2,0.7741929274030357,High,79,61.161241264839816,Low satisfaction + Billing friction + High support activity + Month-to-month contract,Resolve billing issue + Customer success outreach + Priority support review + Renewal / contract intervention
C01280,Basic,1-Year,Credit Card,USA,SaaS/Tech,0.729,3,1,4.43,1,24,0.3514257559588426,Medium,29,10.191346922806437,Billing friction,Resolve billing issue
C01281,Pro,2-Year,Manual Invoice,USA,E-commerce,0.474,3,0,4.36,0,29,0.1714567750278495,Low,79,13.545085227200111,No major warning signal,Standard customer success monitoring
C01282,Pro,Month-to-month,Credit Card,USA,Marketing/Agency,0.747,10,0,2.3,1,4,0.3483286682855056,Medium,79,27.517964794554945,Low satisfaction + Billing friction + Month-to-month contract,Resolve billing issue + Customer success outreach + Renewal / contract intervention
C01283,Enterprise,1-Year,PayPal,USA,E-commerce,0.467,5,0,4.44,2,9,0.4693840786804518,Medium,199,93.4074316574099,Billing friction,Resolve billing issue
C01286,Basic,Month-to-month,Credit Card,USA,SaaS/Tech,0.464,2,2,4.12,2,3,0.8503563042782958,High,29,24.66033282407058,Billing friction + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Renewal / contract intervention
C01287,Basic,Month-to-month,Credit Card,Australia,Education,0.518,3,1,3.88,0,5,0.40525308735654036,Medium,29,11.75233953333967,Month-to-month contract,Renewal / contract intervention
C01288,Pro,1-Year,Credit Card,Germany,SaaS/Tech,0.515,0,2,4.31,0,8,0.3658621921644004,Medium,79,28.90311318098763,Low feature adoption,Product training / onboarding
C01289,Basic,1-Year,PayPal,UK,Nonprofit,0.385,3,2,4.25,0,10,0.3453926324787331,Medium,29,10.01638634188326,Low engagement,Increase product engagement
C01290,Enterprise,Month-to-month,ACH/Bank Transfer,USA,Finance,0.403,3,1,3.63,0,19,0.5395783838469721,Medium,199,107.37609838554745,Month-to-month contract,Renewal / contract intervention
C01291,Basic,Month-to-month,Credit Card,Canada,SaaS/Tech,0.246,2,0,3.93,0,5,0.48702503775001155,Medium,29,14.123726094750335,Low engagement + Month-to-month contract + Low feature adoption,Increase product engagement + Product training / onboarding + Renewal / contract intervention
C01292,Basic,Month-to-month,Credit Card,Australia,Finance,0.892,4,1,4.79,0,1,0.13200625608667466,Low,29,3.828181426513565,Month-to-month contract,Renewal / contract intervention
C01293,Pro,2-Year,Credit Card,UK,Finance,0.519,3,0,4.3,0,0,0.15354301601775855,Low,79,12.129898265402925,No major warning signal,Standard customer success monitoring
C01294,Basic,2-Year,Credit Card,USA,Manufacturing,0.759,7,2,3.47,1,23,0.28901281706902326,Low,29,8.381371695001675,Billing friction,Resolve billing issue
C01295,Basic,Month-to-month,Credit Card,USA,SaaS/Tech,0.548,7,4,4.45,1,2,0.48726588124852654,Medium,29,14.13071055620727,Billing friction + High support activity + Month-to-month contract,Resolve billing issue + Priority support review + Renewal / contract intervention
C01297,Pro,Month-to-month,ACH/Bank Transfer,Germany,SaaS/Tech,0.376,7,1,3.36,0,2,0.29808616858933895,Low,79,23.548807318557778,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C01298,Enterprise,Month-to-month,Credit Card,Germany,Nonprofit,0.755,1,1,5.0,1,32,0.5337043630302599,Medium,199,106.20716824302173,Billing friction + Inactivity + Month-to-month contract + Low feature adoption,Resolve billing issue + Launch re-engagement campaign + Product training / onboarding + Renewal / contract intervention
C01300,Basic,Month-to-month,Credit Card,Australia,Education,0.564,6,1,4.3,0,9,0.2146685306171735,Low,29,6.2253873878980315,Month-to-month contract,Renewal / contract intervention
C01301,Enterprise,1-Year,Credit Card,UK,Healthcare,0.545,3,1,4.62,0,8,0.18669692015063813,Low,199,37.15268710997699,No major warning signal,Standard customer success monitoring
C01302,Pro,2-Year,ACH/Bank Transfer,Australia,Marketing/Agency,0.611,1,0,3.09,0,0,0.35078389419955713,Medium,79,27.711927641765012,Low feature adoption,Product training / onboarding
C01303,Basic,1-Year,Credit Card,India,Nonprofit,0.463,1,1,3.39,0,3,0.42751012982749603,Medium,29,12.397793764997385,Low feature adoption,Product training / onboarding
C01304,Basic,Month-to-month,Credit Card,India,SaaS/Tech,0.37,5,2,3.5,2,3,0.8474998463685038,High,29,24.577495544686613,Low engagement + Billing friction + Month-to-month contract,Resolve billing issue + Increase product engagement + Renewal / contract intervention
C01305,Basic,1-Year,ACH/Bank Transfer,USA,E-commerce,0.695,3,1,3.29,0,12,0.29075431264064516,Low,29,8.43187506657871,No major warning signal,Standard customer success monitoring
C01307,Basic,Month-to-month,Credit Card,USA,Manufacturing,0.23,8,0,5.0,0,9,0.11364284662404488,Low,29,3.2956425520973016,Low engagement + Month-to-month contract,Increase product engagement + Renewal / contract intervention
C01308,Pro,1-Year,Credit Card,India,SaaS/Tech,0.693,2,0,3.73,2,1,0.6173355976012723,High,79,48.769512210500515,Billing friction + Low feature adoption,Resolve billing issue + Product training / onboarding
C01309,Enterprise,Month-to-month,Credit Card,Australia,Nonprofit,0.576,3,0,4.77,0,5,0.2185960907062494,Low,199,43.50062205054363,Month-to-month contract,Renewal / contract intervention
C01311,Pro,1-Year,Credit Card,Germany,Nonprofit,0.754,6,0,1.75,0,50,0.40500619258615783,Medium,79,31.99548921430647,Low satisfaction + Inactivity,Customer success outreach + Launch re-engagement campaign
C01312,Pro,1-Year,Credit Card,Canada,Finance,0.461,3,0,4.3,0,2,0.1958281003203938,Low,79,15.470419925311111,No major warning signal,Standard customer success monitoring
C01314,Enterprise,Month-to-month,Credit Card,USA,Education,0.712,3,1,3.68,1,5,0.5484520613004515,Medium,199,109.14196019878986,Billing friction + Month-to-month contract,Resolve billing issue + Renewal / contract intervention
C01315,Basic,1-Year,Credit Card,UK,Finance,0.732,3,1,4.82,0,19,0.15757146326781798,Low,29,4.569572434766721,No major warning signal,Standard customer success monitoring
C01316,Pro,Month-to-month,PayPal,India,Manufacturing,0.25,5,3,2.42,0,1,0.6961755766319856,High,79,54.99787055392686,Low engagement + Low satisfaction + High support activity + Month-to-month contract,Customer success outreach + Increase product engagement + Priority support review + Renewal / contract intervention
C01318,Pro,2-Year,PayPal,UK,Healthcare,0.615,4,0,4.57,1,2,0.19551972765209083,Low,79,15.446058484515175,Billing friction,Resolve billing issue
C01319,Enterprise,1-Year,Credit Card,USA,Manufacturing,0.764,3,0,5.0,2,3,0.3143923341479989,Medium,199,62.56407449545178,Billing friction,Resolve billing issue
C01321,Basic,Month-to-month,Credit Card,India,Marketing/Agency,0.501,6,0,4.43,1,37,0.4925197597216589,Medium,29,14.283073031928108,Billing friction + Inactivity + Month-to-month contract,Resolve billing issue + Launch re-engagement campaign + Renewal / contract intervention
C01324,Basic,1-Year,Credit Card,India,Marketing/Agency,0.775,3,2,3.71,1,14,0.5138683768563973,Medium,29,14.902182928835522,Billing friction,Resolve billing issue
C01325,Enterprise,Month-to-month,Credit Card,USA,Manufacturing,0.831,1,3,4.21,1,0,0.6014140014835077,High,199,119.68138629521802,Billing friction + High support activity + Month-to-month contract + Low feature adoption,Resolve billing issue + Product training / onboarding + Priority support review + Renewal / contract intervention
C01326,Basic,1-Year,PayPal,Australia,Manufacturing,0.348,3,1,3.19,0,17,0.44586690370584403,Medium,29,12.930140207469478,Low engagement,Increase product engagement
