customer_id,month,tenure_month,is_active,mrr
C01361,2026-04-01,26,1,79
C01361,2026-05-01,27,1,79
C01361,2026-06-01,28,1,79
C01361,2026-07-01,29,1,79
C01361,2026-08-01,30,1,79
C01362,2023-12-01,1,1,29
C01362,2024-01-01,2,1,29
C01363,2023-09-01,1,1,79
C01363,2023-10-01,2,1,79
C01363,2023-11-01,3,1,79
C01363,2023-12-01,4,1,79
C01363,2024-01-01,5,1,79
C01363,2024-02-01,6,1,79
C01363,2024-03-01,7,1,79
C01363,2024-04-01,8,1,79
C01363,2024-05-01,9,1,79
C01363,2024-06-01,10,1,79
C01363,2024-07-01,11,1,79
C01363,2024-08-01,12,1,79
C01363,2024-09-01,13,1,79
C01363,2024-10-01,14,1,79
C01363,2024-11-01,15,1,79
C01363,2024-12-01,16,1,79
C01363,2025-01-01,17,1,79
C01363,2025-02-01,18,1,79
C01363,2025-03-01,19,1,79
C01363,2025-04-01,20,1,79
C01363,2025-05-01,21,1,79
C01363,2025-06-01,22,1,79
C01363,2025-07-01,23,1,79
C01363,2025-08-01,24,1,79
C01363,2025-09-01,25,1,79
C01363,2025-10-01,26,1,79
C01363,2025-11-01,27,1,79
C01363,2025-12-01,28,1,79
C01363,2026-01-01,29,1,79
C01363,2026-02-01,30,1,79
C01363,2026-03-01,31,1,79
C01363,2026-04-01,32,1,79
C01363,2026-05-01,33,1,79
C01363,2026-06-01,34,1,79
C01363,2026-07-01,35,1,79
C01363,2026-08-01,36,1,79
C01364,2025-01-01,1,1,29
C01364,2025-02-01,2,1,29
C01364,2025-03-01,3,1,29
C01364,2025-04-01,4,1,29
C01364,2025-05-01,5,1,29
C01364,2025-06-01,6,1,29
C01364,2025-07-01,7,1,29
C01364,2025-08-01,8,1,29
C01364,2025-09-01,9,1,29
C01364,2025-10-01,10,1,29
C01364,2025-11-01,11,1,29
C01364,2025-12-01,12,1,29
C01364,2026-01-01,13,1,29
C01364,2026-02-01,14,1,29
C01364,2026-03-01,15,1,29
C01364,2026-04-01,16,1,29
C01364,2026-05-01,17,1,29
C01364,2026-06-01,18,1,29
C01364,2026-07-01,19,1,29
C01364,2026-08-01,20,1,29
C01365,2023-03-01,1,1,79
C01365,2023-04-01,2,1,79
C01365,2023-05-01,3,1,79
C01365,2023-06-01,4,1,79
C01365,2023-07-01,5,1,79
C01365,2023-08-01,6,1,79
C01365,2023-09-01,7,1,79
C01365,2023-10-01,8,1,79
C01365,2023-11-01,9,1,79
C01365,2023-12-01,10,1,79
C01365,2024-01-01,11,1,79
C01365,2024-02-01,12,1,79
C01365,2024-03-01,13,1,79
C01365,2024-04-01,14,1,79
C01365,2024-05-01,15,1,79
C01365,2024-06-01,16,1,79
C01365,2024-07-01,17,1,79
C01365,2024-08-01,18,1,79
C01365,2024-09-01,19,1,79
C01365,2024-10-01,20,1,79
C01365,2024-11-01,21,1,79
C01365,2024-12-01,22,1,79
C01365,2025-01-01,23,1,79
C01365,2025-02-01,24,1,79
C01365,2025-03-01,25,1,79
C01365,2025-04-01,26,1,79
C01365,2025-05-01,27,1,79
C01365,2025-06-01,28,1,79
C01365,2025-07-01,29,1,79
C01365,2025-08-01,30,1,79
C01365,2025-09-01,31,1,79
C01365,2025-10-01,32,1,79
C01365,2025-11-01,33,1,79
C01365,2025-12-01,34,1,79
C01365,2026-01-01,35,1,79
C01365,2026-02-01,36,1,79
C01365,2026-03-01,37,1,79
C01365,2026-04-01,38,1,79
C01365,2026-05-01,39,1,79
C01365,2026-06-01,40,1,79
C01365,2026-07-01,41,1,79
C01365,2026-08-01,42,1,79
C01366,2023-08-01,1,1,29
C01366,2023-09-01,2,1,29
C01366,2023-10-01,3,1,29
C01366,2023-11-01,4,1,29
C01366,2023-12-01,5,1,29
C01367,2023-02-01,1,1,29
C01367,2023-03-01,2,1,29
C01367,2023-04-01,3,1,29
C01367,2023-05-01,4,1,29
C01367,2023-06-01,5,1,29
C01367,2023-07-01,6,1,29
C01367,2023-08-01,7,1,29
C01367,2023-09-01,8,1,29
C01367,2023-10-01,9,1,29
C01367,2023-11-01,10,1,29
C01367,2023-12-01,11,1,29
C01367,2024-01-01,12,1,29
C01367,2024-02-01,13,1,29
C01367,2024-03-01,14,1,29
C01367,2024-04-01,15,1,29
C01367,2024-05-01,16,1,29
C01367,2024-06-01,17,1,29
C01367,2024-07-01,18,1,29
C01367,2024-08-01,19,1,29
C01367,2024-09-01,20,1,29
C01367,2024-10-01,21,1,29
C01367,2024-11-01,22,1,29
C01367,2024-12-01,23,1,29
C01367,2025-01-01,24,1,29
C01367,2025-02-01,25,1,29
C01367,2025-03-01,26,1,29
C01367,2025-04-01,27,1,29
C01367,2025-05-01,28,1,29
C01367,2025-06-01,29,1,29
C01367,2025-07-01,30,1,29
C01367,2025-08-01,31,1,29
C01367,2025-09-01,32,1,29
C01367,2025-10-01,33,1,29
C01367,2025-11-01,34,1,29
C01367,2025-12-01,35,1,29
C01367,2026-01-01,36,1,29
C01367,2026-02-01,37,1,29
C01367,2026-03-01,38,1,29
C01367,2026-04-01,39,1,29
C01367,2026-05-01,40,1,29
C01367,2026-06-01,41,1,29
C01367,2026-07-01,42,1,29
C01367,2026-08-01,43,1,29
C01368,2024-04-01,1,1,199
C01368,2024-05-01,2,1,199
C01368,2024-06-01,3,1,199
C01368,2024-07-01,4,1,199
C01368,2024-08-01,5,1,199
C01368,2024-09-01,6,1,199
C01368,2024-10-01,7,1,199
C01368,2024-11-01,8,1,199
C01368,2024-12-01,9,1,199
C01368,2025-01-01,10,1,199
C01368,2025-02-01,11,1,199
C01368,2025-03-01,12,1,199
C01368,2025-04-01,13,1,199
C01368,2025-05-01,14,1,199
C01368,2025-06-01,15,1,199
C01368,2025-07-01,16,1,199
C01368,2025-08-01,17,1,199
C01368,2025-09-01,18,1,199
C01368,2025-10-01,19,1,199
C01368,2025-11-01,20,1,199
C01368,2025-12-01,21,1,199
C01368,2026-01-01,22,1,199
C01368,2026-02-01,23,1,199
C01368,2026-03-01,24,1,199
C01368,2026-04-01,25,1,199
C01368,2026-05-01,26,1,199
C01368,2026-06-01,27,1,199
C01368,2026-07-01,28,1,199
C01368,2026-08-01,29,1,199
C01369,2023-01-01,1,1,79
C01369,2023-02-01,2,1,79
C01369,2023-03-01,3,1,79
C01369,2023-04-01,4,1,79
C01369,2023-05-01,5,1,79
C01369,2023-06-01,6,1,79
C01369,2023-07-01,7,1,79
C01369,2023-08-01,8,1,79
C01369,2023-09-01,9,1,79
C01369,2023-10-01,10,1,79
C01369,2023-11-01,11,1,79
C01369,2023-12-01,12,1,79
C01369,2024-01-01,13,1,79
C01369,2024-02-01,14,1,79
C01369,2024-03-01,15,1,79
C01369,2024-04-01,16,1,79
C01369,2024-05-01,17,1,79
C01369,2024-06-01,18,1,79
C01369,2024-07-01,19,1,79
C01369,2024-08-01,20,1,79
C01369,2024-09-01,21,1,79
C01369,2024-10-01,22,1,79
C01369,2024-11-01,23,1,79
C01369,2024-12-01,24,1,79
C01369,2025-01-01,25,1,79
C01369,2025-02-01,26,1,79
C01369,2025-03-01,27,1,79
C01369,2025-04-01,28,1,79
C01369,2025-05-01,29,1,79
C01369,2025-06-01,30,1,79
C01369,2025-07-01,31,1,79
C01369,2025-08-01,32,1,79
C01369,2025-09-01,33,1,79
C01369,2025-10-01,34,1,79
C01369,2025-11-01,35,1,79
C01369,2025-12-01,36,1,79
C01369,2026-01-01,37,1,79
C01369,2026-02-01,38,1,79
C01369,2026-03-01,39,1,79
C01369,2026-04-01,40,1,79
C01369,2026-05-01,41,1,79
C01369,2026-06-01,42,1,79
C01369,2026-07-01,43,1,79
C01369,2026-08-01,44,1,79
C01370,2023-11-01,1,1,29
C01370,2023-12-01,2,1,29
C01370,2024-01-01,3,1,29
C01370,2024-02-01,4,1,29
C01370,2024-03-01,5,1,29
C01370,2024-04-01,6,1,29
C01370,2024-05-01,7,1,29
C01370,2024-06-01,8,1,29
C01370,2024-07-01,9,1,29
C01370,2024-08-01,10,1,29
C01370,2024-09-01,11,1,29
C01370,2024-10-01,12,1,29
C01370,2024-11-01,13,1,29
C01370,2024-12-01,14,1,29
C01370,2025-01-01,15,1,29
C01370,2025-02-01,16,1,29
C01370,2025-03-01,17,1,29
C01370,2025-04-01,18,1,29
C01370,2025-05-01,19,1,29
C01370,2025-06-01,20,1,29
C01370,2025-07-01,21,1,29
C01370,2025-08-01,22,1,29
C01370,2025-09-01,23,1,29
C01370,2025-10-01,24,1,29
C01370,2025-11-01,25,1,29
C01370,2025-12-01,26,1,29
C01370,2026-01-01,27,1,29
C01370,2026-02-01,28,1,29
C01370,2026-03-01,29,1,29
C01370,2026-04-01,30,1,29
C01370,2026-05-01,31,1,29
C01370,2026-06-01,32,1,29
C01370,2026-07-01,33,1,29
C01370,2026-08-01,34,1,29
C01371,2024-12-01,1,1,79
C01371,2025-01-01,2,1,79
C01371,2025-02-01,3,1,79
C01371,2025-03-01,4,1,79
C01371,2025-04-01,5,1,79
C01371,2025-05-01,6,1,79
C01371,2025-06-01,7,1,79
C01371,2025-07-01,8,1,79
C01371,2025-08-01,9,1,79
C01371,2025-09-01,10,1,79
C01371,2025-10-01,11,1,79
C01371,2025-11-01,12,1,79
C01371,2025-12-01,13,1,79
C01371,2026-01-01,14,1,79
C01371,2026-02-01,15,1,79
C01371,2026-03-01,16,1,79
C01371,2026-04-01,17,1,79
C01371,2026-05-01,18,1,79
C01371,2026-06-01,19,1,79
C01371,2026-07-01,20,1,79
C01371,2026-08-01,21,1,79
C01372,2023-02-01,1,1,29
C01372,2023-03-01,2,1,29
C01372,2023-04-01,3,1,29
C01372,2023-05-01,4,1,29
C01372,2023-06-01,5,1,29
C01372,2023-07-01,6,1,29
C01372,2023-08-01,7,1,29
C01372,2023-09-01,8,1,29
C01372,2023-10-01,9,1,29
C01372,2023-11-01,10,1,29
C01372,2023-12-01,11,1,29
C01372,2024-01-01,12,1,29
C01372,2024-02-01,13,1,29
C01372,2024-03-01,14,1,29
C01372,2024-04-01,15,1,29
C01372,2024-05-01,16,1,29
C01372,2024-06-01,17,1,29
C01372,2024-07-01,18,1,29
C01372,2024-08-01,19,1,29
C01372,2024-09-01,20,1,29
C01372,2024-10-01,21,1,29
C01372,2024-11-01,22,1,29
C01372,2024-12-01,23,1,29
C01372,2025-01-01,24,1,29
C01372,2025-02-01,25,1,29
C01372,2025-03-01,26,1,29
C01372,2025-04-01,27,1,29
C01372,2025-05-01,28,1,29
C01372,2025-06-01,29,1,29
C01372,2025-07-01,30,1,29
C01372,2025-08-01,31,1,29
C01372,2025-09-01,32,1,29
C01372,2025-10-01,33,1,29
C01372,2025-11-01,34,1,29
C01372,2025-12-01,35,1,29
C01372,2026-01-01,36,1,29
C01372,2026-02-01,37,1,29
C01372,2026-03-01,38,1,29
C01372,2026-04-01,39,1,29
C01372,2026-05-01,40,1,29
C01372,2026-06-01,41,1,29
C01372,2026-07-01,42,1,29
C01372,2026-08-01,43,1,29
C01373,2024-08-01,1,1,29
C01373,2024-09-01,2,1,29
C01373,2024-10-01,3,1,29
C01373,2024-11-01,4,1,29
C01373,2024-12-01,5,1,29
C01373,2025-01-01,6,1,29
C01373,2025-02-01,7,1,29
C01373,2025-03-01,8,1,29
C01373,2025-04-01,9,1,29
C01373,2025-05-01,10,1,29
C01373,2025-06-01,11,1,29
C01373,2025-07-01,12,1,29
C01373,2025-08-01,13,1,29
C01373,2025-09-01,14,1,29
C01373,2025-10-01,15,1,29
C01373,2025-11-01,16,1,29
C01373,2025-12-01,17,1,29
C01373,2026-01-01,18,1,29
C01373,2026-02-01,19,1,29
C01373,2026-03-01,20,1,29
C01373,2026-04-01,21,1,29
C01373,2026-05-01,22,1,29
C01373,2026-06-01,23,1,29
C01373,2026-07-01,24,1,29
C01373,2026-08-01,25,1,29
C01374,2025-02-01,1,1,29
C01374,2025-03-01,2,1,29
C01374,2025-04-01,3,1,29
C01374,2025-05-01,4,1,29
C01374,2025-06-01,5,1,29
C01374,2025-07-01,6,1,29
C01374,2025-08-01,7,1,29
C01374,2025-09-01,8,1,29
C01374,2025-10-01,9,1,29
C01374,2025-11-01,10,1,29
C01374,2025-12-01,11,1,29
C01374,2026-01-01,12,1,29
C01374,2026-02-01,13,1,29
C01374,2026-03-01,14,1,29
C01374,2026-04-01,15,1,29
C01374,2026-05-01,16,1,29
C01374,2026-06-01,17,1,29
C01374,2026-07-01,18,1,29
C01374,2026-08-01,19,1,29
C01375,2024-01-01,1,1,29
C01375,2024-02-01,2,1,29
C01375,2024-03-01,3,1,29
C01375,2024-04-01,4,1,29
C01375,2024-05-01,5,1,29
C01375,2024-06-01,6,1,29
C01375,2024-07-01,7,1,29
C01375,2024-08-01,8,1,29
C01375,2024-09-01,9,1,29
C01375,2024-10-01,10,1,29
C01375,2024-11-01,11,1,29
C01375,2024-12-01,12,1,29
C01375,2025-01-01,13,1,29
C01375,2025-02-01,14,1,29
C01375,2025-03-01,15,1,29
C01375,2025-04-01,16,1,29
C01375,2025-05-01,17,1,29
C01375,2025-06-01,18,1,29
C01375,2025-07-01,19,1,29
C01375,2025-08-01,20,1,29
C01375,2025-09-01,21,1,29
C01375,2025-10-01,22,1,29
C01375,2025-11-01,23,1,29
C01375,2025-12-01,24,1,29
C01375,2026-01-01,25,1,29
C01375,2026-02-01,26,1,29
C01375,2026-03-01,27,1,29
C01375,2026-04-01,28,1,29
C01375,2026-05-01,29,1,29
C01375,2026-06-01,30,1,29
C01375,2026-07-01,31,1,29
C01375,2026-08-01,32,1,29
C01376,2024-02-01,1,1,199
C01376,2024-03-01,2,1,199
C01376,2024-04-01,3,1,199
C01376,2024-05-01,4,1,199
C01376,2024-06-01,5,1,199
C01376,2024-07-01,6,1,199
C01376,2024-08-01,7,1,199
C01376,2024-09-01,8,1,199
C01376,2024-10-01,9,1,199
C01376,2024-11-01,10,1,199
C01376,2024-12-01,11,1,199
C01376,2025-01-01,12,1,199
C01376,2025-02-01,13,1,199
C01376,2025-03-01,14,1,199
C01376,2025-04-01,15,1,199
C01376,2025-05-01,16,1,199
C01376,2025-06-01,17,1,199
C01376,2025-07-01,18,1,199
C01376,2025-08-01,19,1,199
C01376,2025-09-01,20,1,199
C01376,2025-10-01,21,1,199
C01376,2025-11-01,22,1,199
C01376,2025-12-01,23,1,199
C01376,2026-01-01,24,1,199
C01376,2026-02-01,25,1,199
C01376,2026-03-01,26,1,199
C01376,2026-04-01,27,1,199
C01376,2026-05-01,28,1,199
C01376,2026-06-01,29,1,199
C01376,2026-07-01,30,1,199
C01376,2026-08-01,31,1,199
C01377,2025-03-01,1,1,29
C01377,2025-04-01,2,1,29
C01377,2025-05-01,3,1,29
C01377,2025-06-01,4,1,29
C01377,2025-07-01,5,1,29
C01377,2025-08-01,6,1,29
C01377,2025-09-01,7,1,29
C01377,2025-10-01,8,1,29
C01377,2025-11-01,9,1,29
C01377,2025-12-01,10,1,29
C01377,2026-01-01,11,1,29
C01377,2026-02-01,12,1,29
C01377,2026-03-01,13,1,29
C01377,2026-04-01,14,1,29
C01377,2026-05-01,15,1,29
C01377,2026-06-01,16,1,29
C01377,2026-07-01,17,1,29
C01377,2026-08-01,18,1,29
C01378,2023-05-01,1,1,79
C01379,2026-05-01,1,1,79
C01379,2026-06-01,2,1,79
C01379,2026-07-01,3,1,79
C01379,2026-08-01,4,1,79
C01380,2025-11-01,1,1,29
C01380,2025-12-01,2,1,29
C01380,2026-01-01,3,1,29
C01380,2026-02-01,4,1,29
C01380,2026-03-01,5,1,29
C01380,2026-04-01,6,1,29
C01380,2026-05-01,7,1,29
C01380,2026-06-01,8,1,29
C01380,2026-07-01,9,1,29
C01380,2026-08-01,10,1,29
C01381,2025-04-01,1,1,29
C01381,2025-05-01,2,1,29
C01381,2025-06-01,3,1,29
C01381,2025-07-01,4,1,29
C01381,2025-08-01,5,1,29
C01381,2025-09-01,6,1,29
C01381,2025-10-01,7,1,29
C01381,2025-11-01,8,1,29
C01381,2025-12-01,9,1,29
C01381,2026-01-01,10,1,29
C01381,2026-02-01,11,1,29
C01381,2026-03-01,12,1,29
C01381,2026-04-01,13,1,29
C01381,2026-05-01,14,1,29
C01381,2026-06-01,15,1,29
C01381,2026-07-01,16,1,29
C01381,2026-08-01,17,1,29
C01382,2024-01-01,1,1,199
C01382,2024-02-01,2,1,199
C01382,2024-03-01,3,1,199
C01382,2024-04-01,4,1,199
C01382,2024-05-01,5,1,199
C01382,2024-06-01,6,1,199
C01382,2024-07-01,7,1,199
C01382,2024-08-01,8,1,199
C01382,2024-09-01,9,1,199
C01382,2024-10-01,10,1,199
C01382,2024-11-01,11,1,199
C01382,2024-12-01,12,1,199
C01382,2025-01-01,13,1,199
C01382,2025-02-01,14,1,199
C01382,2025-03-01,15,1,199
C01382,2025-04-01,16,1,199
C01382,2025-05-01,17,1,199
C01382,2025-06-01,18,1,199
C01382,2025-07-01,19,1,199
C01382,2025-08-01,20,1,199
C01382,2025-09-01,21,1,199
C01382,2025-10-01,22,1,199
C01382,2025-11-01,23,1,199
C01382,2025-12-01,24,1,199
C01382,2026-01-01,25,1,199
C01382,2026-02-01,26,1,199
C01382,2026-03-01,27,1,199
C01382,2026-04-01,28,1,199
C01382,2026-05-01,29,1,199
C01382,2026-06-01,30,1,199
C01382,2026-07-01,31,1,199
C01382,2026-08-01,32,1,199
C01383,2023-09-01,1,1,199
C01383,2023-10-01,2,1,199
C01383,2023-11-01,3,1,199
C01383,2023-12-01,4,1,199
C01383,2024-01-01,5,1,199
C01383,2024-02-01,6,1,199
C01383,2024-03-01,7,1,199
C01383,2024-04-01,8,1,199
C01383,2024-05-01,9,1,199
C01383,2024-06-01,10,1,199
C01383,2024-07-01,11,1,199
C01383,2024-08-01,12,1,199
C01383,2024-09-01,13,1,199
C01383,2024-10-01,14,1,199
C01383,2024-11-01,15,1,199
C01383,2024-12-01,16,1,199
C01383,2025-01-01,17,1,199
C01383,2025-02-01,18,1,199
C01383,2025-03-01,19,1,199
C01383,2025-04-01,20,1,199
C01383,2025-05-01,21,1,199
C01383,2025-06-01,22,1,199
C01383,2025-07-01,23,1,199
C01383,2025-08-01,24,1,199
C01383,2025-09-01,25,1,199
C01383,2025-10-01,26,1,199
C01383,2025-11-01,27,1,199
C01383,2025-12-01,28,1,199
C01383,2026-01-01,29,1,199
C01384,2023-10-01,1,1,199
C01384,2023-11-01,2,1,199
C01384,2023-12-01,3,1,199
C01384,2024-01-01,4,1,199
C01384,2024-02-01,5,1,199
C01384,2024-03-01,6,1,199
C01384,2024-04-01,7,1,199
C01384,2024-05-01,8,1,199
C01384,2024-06-01,9,1,199
C01384,2024-07-01,10,1,199
C01384,2024-08-01,11,1,199
C01384,2024-09-01,12,1,199
C01384,2024-10-01,13,1,199
C01384,2024-11-01,14,1,199
C01384,2024-12-01,15,1,199
C01384,2025-01-01,16,1,199
C01384,2025-02-01,17,1,199
C01384,2025-03-01,18,1,199
C01384,2025-04-01,19,1,199
C01384,2025-05-01,20,1,199
C01384,2025-06-01,21,1,199
C01384,2025-07-01,22,1,199
C01384,2025-08-01,23,1,199
C01384,2025-09-01,24,1,199
C01384,2025-10-01,25,1,199
C01384,2025-11-01,26,1,199
C01384,2025-12-01,27,1,199
C01384,2026-01-01,28,1,199
C01384,2026-02-01,29,1,199
C01384,2026-03-01,30,1,199
C01384,2026-04-01,31,1,199
C01384,2026-05-01,32,1,199
C01384,2026-06-01,33,1,199
C01384,2026-07-01,34,1,199
C01385,2025-07-01,1,1,199
C01385,2025-08-01,2,1,199
C01385,2025-09-01,3,1,199
C01385,2025-10-01,4,1,199
C01385,2025-11-01,5,1,199
C01385,2025-12-01,6,1,199
C01385,2026-01-01,7,1,199
C01385,2026-02-01,8,1,199
C01385,2026-03-01,9,1,199
C01385,2026-04-01,10,1,199
C01385,2026-05-01,11,1,199
C01385,2026-06-01,12,1,199
C01385,2026-07-01,13,1,199
C01385,2026-08-01,14,1,199
C01386,2023-03-01,1,1,29
C01386,2023-04-01,2,1,29
C01386,2023-05-01,3,1,29
C01387,2023-05-01,1,1,29
C01387,2023-06-01,2,1,29
C01387,2023-07-01,3,1,29
C01387,2023-08-01,4,1,29
C01387,2023-09-01,5,1,29
C01387,2023-10-01,6,1,29
C01387,2023-11-01,7,1,29
C01387,2023-12-01,8,1,29
C01387,2024-01-01,9,1,29
C01387,2024-02-01,10,1,29
C01387,2024-03-01,11,1,29
C01387,2024-04-01,12,1,29
C01387,2024-05-01,13,1,29
C01387,2024-06-01,14,1,29
C01387,2024-07-01,15,1,29
C01387,2024-08-01,16,1,29
C01387,2024-09-01,17,1,29
C01387,2024-10-01,18,1,29
C01387,2024-11-01,19,1,29
C01387,2024-12-01,20,1,29
C01387,2025-01-01,21,1,29
C01387,2025-02-01,22,1,29
C01387,2025-03-01,23,1,29
C01387,2025-04-01,24,1,29
C01387,2025-05-01,25,1,29
C01387,2025-06-01,26,1,29
C01387,2025-07-01,27,1,29
C01387,2025-08-01,28,1,29
C01387,2025-09-01,29,1,29
C01387,2025-10-01,30,1,29
C01387,2025-11-01,31,1,29
C01387,2025-12-01,32,1,29
C01388,2023-11-01,1,1,79
C01388,2023-12-01,2,1,79
C01388,2024-01-01,3,1,79
C01388,2024-02-01,4,1,79
C01388,2024-03-01,5,1,79
C01388,2024-04-01,6,1,79
C01388,2024-05-01,7,1,79
C01388,2024-06-01,8,1,79
C01388,2024-07-01,9,1,79
C01388,2024-08-01,10,1,79
C01388,2024-09-01,11,1,79
C01388,2024-10-01,12,1,79
C01388,2024-11-01,13,1,79
C01388,2024-12-01,14,1,79
C01388,2025-01-01,15,1,79
C01388,2025-02-01,16,1,79
C01388,2025-03-01,17,1,79
C01388,2025-04-01,18,1,79
C01388,2025-05-01,19,1,79
C01388,2025-06-01,20,1,79
C01388,2025-07-01,21,1,79
C01388,2025-08-01,22,1,79
C01388,2025-09-01,23,1,79
C01388,2025-10-01,24,1,79
C01388,2025-11-01,25,1,79
C01388,2025-12-01,26,1,79
C01388,2026-01-01,27,1,79
C01388,2026-02-01,28,1,79
C01388,2026-03-01,29,1,79
C01388,2026-04-01,30,1,79
C01388,2026-05-01,31,1,79
C01388,2026-06-01,32,1,79
C01388,2026-07-01,33,1,79
C01388,2026-08-01,34,1,79
C01389,2024-07-01,1,1,79
C01389,2024-08-01,2,1,79
C01389,2024-09-01,3,1,79
C01389,2024-10-01,4,1,79
C01389,2024-11-01,5,1,79
C01389,2024-12-01,6,1,79
C01389,2025-01-01,7,1,79
C01389,2025-02-01,8,1,79
C01389,2025-03-01,9,1,79
C01389,2025-04-01,10,1,79
C01389,2025-05-01,11,1,79
C01389,2025-06-01,12,1,79
C01389,2025-07-01,13,1,79
C01389,2025-08-01,14,1,79
C01389,2025-09-01,15,1,79
C01389,2025-10-01,16,1,79
C01389,2025-11-01,17,1,79
C01389,2025-12-01,18,1,79
C01389,2026-01-01,19,1,79
C01389,2026-02-01,20,1,79
C01389,2026-03-01,21,1,79
C01389,2026-04-01,22,1,79
C01389,2026-05-01,23,1,79
C01389,2026-06-01,24,1,79
C01389,2026-07-01,25,1,79
C01389,2026-08-01,26,1,79
C01390,2024-10-01,1,1,199
C01390,2024-11-01,2,1,199
C01390,2024-12-01,3,1,199
C01390,2025-01-01,4,1,199
C01390,2025-02-01,5,1,199
C01390,2025-03-01,6,1,199
C01390,2025-04-01,7,1,199
C01390,2025-05-01,8,1,199
C01390,2025-06-01,9,1,199
C01390,2025-07-01,10,1,199
C01390,2025-08-01,11,1,199
C01390,2025-09-01,12,1,199
C01390,2025-10-01,13,1,199
C01390,2025-11-01,14,1,199
C01390,2025-12-01,15,1,199
C01390,2026-01-01,16,1,199
C01390,2026-02-01,17,1,199
C01390,2026-03-01,18,1,199
C01390,2026-04-01,19,1,199
C01390,2026-05-01,20,1,199
C01390,2026-06-01,21,1,199
C01390,2026-07-01,22,1,199
C01390,2026-08-01,23,1,199
C01391,2025-02-01,1,1,29
C01391,2025-03-01,2,1,29
C01391,2025-04-01,3,1,29
C01391,2025-05-01,4,1,29
C01391,2025-06-01,5,1,29
C01391,2025-07-01,6,1,29
C01391,2025-08-01,7,1,29
C01391,2025-09-01,8,1,29
C01391,2025-10-01,9,1,29
C01391,2025-11-01,10,1,29
C01391,2025-12-01,11,1,29
C01391,2026-01-01,12,1,29
C01391,2026-02-01,13,1,29
C01391,2026-03-01,14,1,29
C01391,2026-04-01,15,1,29
C01391,2026-05-01,16,1,29
C01391,2026-06-01,17,1,29
C01391,2026-07-01,18,1,29
C01391,2026-08-01,19,1,29
C01392,2025-07-01,1,1,79
C01392,2025-08-01,2,1,79
C01392,2025-09-01,3,1,79
C01392,2025-10-01,4,1,79
C01392,2025-11-01,5,1,79
C01392,2025-12-01,6,1,79
C01392,2026-01-01,7,1,79
C01392,2026-02-01,8,1,79
C01392,2026-03-01,9,1,79
C01392,2026-04-01,10,1,79
C01392,2026-05-01,11,1,79
C01392,2026-06-01,12,1,79
C01392,2026-07-01,13,1,79
C01392,2026-08-01,14,1,79
C01393,2025-04-01,1,1,79
C01393,2025-05-01,2,1,79
C01393,2025-06-01,3,1,79
C01393,2025-07-01,4,1,79
C01393,2025-08-01,5,1,79
C01393,2025-09-01,6,1,79
C01393,2025-10-01,7,1,79
C01393,2025-11-01,8,1,79
C01393,2025-12-01,9,1,79
C01393,2026-01-01,10,1,79
C01393,2026-02-01,11,1,79
C01393,2026-03-01,12,1,79
C01393,2026-04-01,13,1,79
C01393,2026-05-01,14,1,79
C01393,2026-06-01,15,1,79
C01393,2026-07-01,16,1,79
C01393,2026-08-01,17,1,79
C01394,2023-10-01,1,1,29
C01394,2023-11-01,2,1,29
C01394,2023-12-01,3,1,29
C01394,2024-01-01,4,1,29
C01394,2024-02-01,5,1,29
C01394,2024-03-01,6,1,29
C01394,2024-04-01,7,1,29
C01394,2024-05-01,8,1,29
C01394,2024-06-01,9,1,29
C01394,2024-07-01,10,1,29
C01394,2024-08-01,11,1,29
C01394,2024-09-01,12,1,29
C01394,2024-10-01,13,1,29
C01394,2024-11-01,14,1,29
C01394,2024-12-01,15,1,29
C01394,2025-01-01,16,1,29
C01394,2025-02-01,17,1,29
C01394,2025-03-01,18,1,29
C01394,2025-04-01,19,1,29
C01394,2025-05-01,20,1,29
C01394,2025-06-01,21,1,29
C01394,2025-07-01,22,1,29
C01394,2025-08-01,23,1,29
C01394,2025-09-01,24,1,29
C01394,2025-10-01,25,1,29
C01394,2025-11-01,26,1,29
C01394,2025-12-01,27,1,29
C01394,2026-01-01,28,1,29
C01394,2026-02-01,29,1,29
C01394,2026-03-01,30,1,29
C01394,2026-04-01,31,1,29
C01394,2026-05-01,32,1,29
C01394,2026-06-01,33,1,29
C01394,2026-07-01,34,1,29
C01394,2026-08-01,35,1,29
C01395,2025-12-01,1,1,79
C01395,2026-01-01,2,1,79
C01395,2026-02-01,3,1,79
C01395,2026-03-01,4,1,79
C01395,2026-04-01,5,1,79
C01395,2026-05-01,6,1,79
C01395,2026-06-01,7,1,79
C01395,2026-07-01,8,1,79
C01395,2026-08-01,9,1,79
C01396,2024-01-01,1,1,79
C01396,2024-02-01,2,1,79
C01396,2024-03-01,3,1,79
C01396,2024-04-01,4,1,79
C01396,2024-05-01,5,1,79
C01396,2024-06-01,6,1,79
C01396,2024-07-01,7,1,79
C01396,2024-08-01,8,1,79
C01396,2024-09-01,9,1,79
C01396,2024-10-01,10,1,79
C01396,2024-11-01,11,1,79
C01396,2024-12-01,12,1,79
C01396,2025-01-01,13,1,79
C01396,2025-02-01,14,1,79
C01396,2025-03-01,15,1,79
C01396,2025-04-01,16,1,79
C01396,2025-05-01,17,1,79
C01396,2025-06-01,18,1,79
C01396,2025-07-01,19,1,79
C01396,2025-08-01,20,1,79
